index,Num,prod,insp,date,buydate,ingr_A,ingr_B,ingr_C,wtcd,gram,label
5039,20230622오포048656A,GBMD,L,2023-06-22,2023-08-10,398.758,6.1882,6.8924,F3,969.18,0
5051,20230524창하072078B,GGMD,C,2023-05-24,2023-10-27,131.4939,5.9791,6.3263,F3,2497.39,0
5052,20230510오포093161A,KCMD,Y,2023-05-10,2023-05-18,131.5617,6.0051,6.2735,F3,492.58,1
5056,20230629오포097824A,JJBB,Y,2023-06-29,2023-07-17,397.2197,6.2653,6.5899,F3,2054.99,0
5057,20230606창하060834A,KCMD,C,2023-06-06,2023-10-16,397.9255,6.4078,6.8887,F3,790.53,0
5060,20230623오포014592A,KCMD,K,2023-06-23,2023-07-18,394.6516,6.196,6.9283,F3,756.35,0
5062,20230409산천002788A,JJBB,K,2023-04-09,2023-04-23,319.8399,7.4244,6.3209,F3,2015.11,0
5065,20230628오포046861A,GGMD,L,2023-06-28,2023-10-10,395.5349,6.3918,6.8226,F1,2820.37,0
5074,20230629오포004613A,GBMD,K,2023-06-29,2023-07-22,402.0392,6.1565,6.8964,F3,975.41,0
5075,20230420창하049941A,KCMD,L,2023-04-20,2023-04-25,323.4032,5.8275,6.3743,F1,721.55,1
5077,20230602산천034132A,KCMD,L,2023-06-02,2023-08-18,400.1157,6.3706,6.641,F2,777.99,0
5084,20230616창하066986B,KCMD,C,2023-06-16,2023-09-08,406.653,6.3661,6.8484,F2,763.65,0
5103,20230527오포060757A,GBMD,C,2023-05-27,2023-08-31,131.5596,5.768,5.7703,F3,711.87,0
5104,20230420창하055663B,KCMD,L,2023-04-20,2023-05-29,320.731,5.873,5.7287,F3,671.97,0
5105,20230428산천088902A,GGMD,Y,2023-04-28,2023-05-16,319.4841,5.7667,5.963,F2,2679.28,0
5109,20230617수성096439C,JJBB,Y,2023-06-17,2023-07-05,394.397,7.7759,5.8114,F3,2059.13,1
5110,20230628창하085658B,GBMD,Y,2023-06-28,2023-07-08,403.9556,6.41,6.7485,F2,988.28,1
5122,20230624산천096370A,JJBB,Y,2023-06-24,2023-09-06,395.9844,6.5142,6.8875,F3,2096.38,1
5126,20230406오포040156A,KCMD,L,2023-04-06,2023-04-07,320.2534,6.5418,6.3494,F1,689.51,0
5127,20230615산천093772A,KCMD,Y,2023-06-15,2023-07-01,403.0179,6.6521,6.8666,F3,780.31,0
5141,20230418오포066599A,KCMD,C,2023-04-18,2023-04-20,317.8167,6.3361,6.7056,F3,681.26,0
5147,20230506산천044255A,KCMD,L,2023-05-06,2023-05-12,129.9263,5.7614,6.5308,F2,507.82,1
5153,20230625산천017028A,JJBB,K,2023-06-25,2023-07-11,390.0338,6.3888,6.7585,F3,2089.12,0
5178,20230508산천034159A,KCMD,L,2023-05-08,2023-06-30,128.451,6.4303,6.1921,F3,501.41,1
5185,20230527창하089948B,KCMD,Y,2023-05-27,2023-06-06,131.5577,6.1146,5.981,F3,487.75,0
5188,20230615오포064620A,JJBB,C,2023-06-15,2023-09-25,406.1751,6.4022,6.8394,F3,2069.38,0
5190,20230427오포097604A,KCMD,Y,2023-04-27,2023-07-24,319.9366,5.9801,5.7198,F3,688.15,0
5192,20230404오포084113A,GBMD,C,2023-04-04,2023-06-24,312.4355,7.3928,5.5999,F3,893.09,0
5197,20230418산천012166A,KCMD,K,2023-04-18,2023-05-08,311.7699,7.1238,5.855,F3,698.46,1
5204,20230612오포083292A,GBMD,C,2023-06-12,2023-06-17,397.7903,6.5688,6.8967,F3,980.97,0
5208,20230416수성044234C,KCMD,L,2023-04-16,2023-05-11,323.6417,7.3223,6.5135,F1,719.04,1
5209,20230608오포081767A,KCMD,C,2023-06-08,2023-06-29,402.4646,6.3478,6.8951,F3,766.92,0
5213,20230512오포077344A,GBMD,C,2023-05-12,2023-05-22,131.5087,7.0287,5.492,F3,708.24,0
5232,20230402오포028665A,KCMD,P,2023-04-02,2023-05-16,324.2278,7.081,6.1219,F3,692.83,0
5237,20230426수성074481C,JJBB,C,2023-04-26,2023-06-21,321.5252,6.6011,5.613,F3,1979.31,0
5240,20230514오포097611A,KCMD,Y,2023-05-14,2023-08-04,131.5772,6.7344,6.0396,F3,492.12,0
5247,20230609수성011443C,KCMD,K,2023-06-09,2023-07-18,397.6559,6.264,6.8607,F3,788.25,0
5249,20230506창하009868B,GBMD,K,2023-05-06,2023-05-15,127.8204,5.8487,6.5428,F3,712.02,0
5256,20230523산천046375A,KCMD,L,2023-05-23,2023-06-30,129.9471,5.8226,6.4403,F1,502.24,0
5257,20230423산천076565A,KCMD,C,2023-04-23,2023-06-10,330.4301,5.8282,5.6503,F3,704.93,1
5258,20230517오포029065A,KCMD,P,2023-05-17,2023-06-04,128.8744,7.428,6.0451,F3,494.41,0
5263,20230502산천052708A,GBMD,L,2023-05-02,2023-06-10,130.7065,7.2792,5.714,F1,709.28,0
5269,20230513수성028936C,JJBB,P,2023-05-13,2023-05-21,0.0,5.7514,5.8226,F3,1779.12,0
5276,20230618창하073041B,GBMD,C,2023-06-18,2023-06-29,390.3353,6.2697,6.7266,F3,984.88,0
5283,20230523수성086620C,GBMD,Y,2023-05-23,2023-07-09,131.5709,5.8563,6.2696,F2,805.93,0
5285,20230406오포038431A,KCMD,L,2023-04-06,2023-06-11,316.0025,7.4212,5.9268,F3,683.94,0
5287,20230516창하059942B,KCMD,L,2023-05-16,2023-06-03,130.003,6.0237,6.1076,F3,483.12,0
5295,20230628수성027403C,GBMD,P,2023-06-28,2023-08-06,404.2658,6.3147,6.8184,F3,1082.9,0
5296,20230624오포046516A,KCMD,L,2023-06-24,2023-07-03,395.2203,6.2193,6.6379,F1,758.82,1
5299,20230403창하068196B,GBMD,C,2023-04-03,2023-04-22,318.3664,8.011,5.9507,F2,916.4,1
5307,20230526산천057698A,GBMD,L,2023-05-26,2023-06-18,130.897,6.5161,5.9067,F1,701.92,0
5311,20230407오포021775A,GGMD,K,2023-04-07,2023-06-10,325.3419,5.8377,6.0638,F3,2744.38,0
5313,20230629오포095083A,KCMD,Y,2023-06-29,2023-07-28,396.5152,6.154,6.8691,F3,765.76,0
5319,20230624오포080741A,KCMD,C,2023-06-24,2023-07-03,406.5015,7.3144,6.1053,F3,774.37,0
5322,20230625창하001909A,KCMD,K,2023-06-25,2023-12-27,392.8011,6.2534,6.93,F3,782.46,1
5328,20230611창하052005A,KCMD,L,2023-06-11,2023-07-25,401.1056,6.1256,6.7577,F1,791.43,0
5335,20230614오포076906A,KCMD,C,2023-06-14,2023-06-23,403.1861,6.3401,6.7233,F3,766.15,1
5344,20230406수성089389C,JJBB,Y,2023-04-06,2023-04-14,328.8263,6.0098,6.1184,F3,1978.9,0
5347,20230415수성025582C,JJBB,P,2023-04-15,2023-07-23,327.9008,6.9696,6.524,F3,1980.75,0
5355,20230529창하003175A,GGMD,K,2023-05-29,2023-06-04,128.7841,5.6879,6.8534,F3,2514.03,0
5366,20230415오포046562A,KCMD,L,2023-04-15,2023-09-05,323.4164,7.339,6.691,F3,688.11,0
5368,20230403수성023006C,KCMD,K,2023-04-03,2023-06-05,331.5408,5.8609,6.1439,F3,718.87,0
5374,20230615산천030021A,KCMD,L,2023-06-15,2023-06-26,397.2097,6.344,6.6697,F3,776.2,0
5387,20230603수성096326C,JJBB,Y,2023-06-03,2023-06-14,392.1594,6.3384,6.8977,F2,2043.46,0
5398,20230628오포064005A,GBMD,C,2023-06-28,2023-09-01,399.745,6.4391,6.8347,F3,983.49,0
5408,20230620산천076188A,KCMD,C,2023-06-20,2023-10-09,394.8886,6.1205,6.923,F3,772.28,0
5409,20230505오포076222A,KCMD,C,2023-05-05,2023-05-14,131.5479,7.3128,5.7445,F1,490.86,0
5410,20230419오포040393A,GBMD,L,2023-04-19,2023-04-23,323.7288,7.7579,5.4399,F1,904.35,0
5415,20230417산천096700A,KCMD,Y,2023-04-17,2023-05-15,316.9804,7.7285,6.2165,F3,697.16,0
5419,20230609수성025800C,GGMD,P,2023-06-09,2023-07-28,390.8607,6.2906,6.629,F3,2701.97,1
5424,20230414창하041111B,KCMD,L,2023-04-14,2023-08-27,317.8602,6.7727,5.8687,F1,673.35,0
5432,20230526수성083839C,GGMD,C,2023-05-26,2023-08-13,131.5089,7.4014,6.0961,F2,2446.3,0
5433,20230511창하017943A,KCMD,K,2023-05-11,2023-06-11,127.8676,6.031,6.2693,F3,519.2,0
5435,20230424창하056215A,GBMD,L,2023-04-24,2023-07-11,315.4002,6.2114,5.9308,F3,902.2,0
5439,20230616수성068786C,KCMD,C,2023-06-16,2023-08-04,402.5564,6.1896,6.7841,F2,794.84,0
5445,20230619산천099621A,KCMD,Y,2023-06-19,2023-08-25,397.5789,6.6209,7.0024,F3,771.64,0
5448,20230505오포075625A,JJBB,C,2023-05-05,2023-05-15,131.5864,7.1753,6.8607,F2,1786.33,1
5451,20230506창하059631A,KCMD,L,2023-05-06,2023-05-07,131.2549,6.9065,6.1403,F3,524.93,0
5454,20230425창하019502B,KCMD,K,2023-04-25,2023-05-08,314.4917,5.6624,6.2418,F3,670.39,1
5463,20230601오포023530A,JJBB,K,2023-06-01,2023-06-23,393.6391,6.2942,6.9347,F3,2044.68,0
5469,20230417산천046996A,GBMD,L,2023-04-17,2023-05-02,323.3465,6.0623,5.7691,F1,902.0,0
5470,20230625수성073355C,KCMD,C,2023-06-25,2023-08-01,399.979,6.2446,6.8544,F2,786.93,0
5481,20230421창하067560B,GBMD,C,2023-04-21,2023-05-16,322.3299,5.9525,6.3008,F3,906.7,0
5482,20230502창하044986B,GBMD,L,2023-05-02,2023-05-12,129.3881,5.9686,6.3103,F3,721.6,0
5486,20230512창하070589B,KCMD,C,2023-05-12,2023-05-18,131.571,6.9615,6.4576,F3,493.46,0
5495,20230514오포026359A,GGMD,P,2023-05-14,2023-05-22,128.295,6.9448,5.954,F3,2556.77,0
5498,20230411수성053934C,KCMD,L,2023-04-11,2023-04-15,326.6374,6.52,5.5929,F1,712.55,0
5499,20230617산천011169A,KCMD,K,2023-06-17,2023-06-18,391.5143,5.9294,6.7354,F3,767.27,1
5506,20230629수성037179C,JJBB,L,2023-06-29,2023-07-28,400.6845,6.2674,6.5798,F3,2062.25,1
5509,20230405오포029814A,JJBB,P,2023-04-05,2023-05-16,320.3151,5.7498,5.9863,F3,1987.15,0
5515,20230421창하044858B,GBMD,L,2023-04-21,2023-11-19,318.1938,6.213,5.8476,F3,921.4,0
5519,20230513산천026002A,GBMD,P,2023-05-13,2023-07-28,129.5477,6.6748,5.6021,F3,698.77,0
5520,20230429오포014761A,KCMD,K,2023-04-29,2023-05-27,324.2412,5.7481,5.5648,F3,686.85,0
5529,20230516오포076302A,KCMD,C,2023-05-16,2023-07-02,131.5035,6.5114,5.6312,F3,495.82,0
5530,20230611창하002934B,KCMD,K,2023-06-11,2023-06-20,402.4773,6.3686,6.7405,F3,756.48,0
5534,20230411오포027652A,GBMD,P,2023-04-11,2023-05-18,328.2996,7.67,5.9322,F3,899.95,0
5539,20230425산천083308A,JJBB,C,2023-04-25,2023-05-04,325.3434,7.0435,6.0375,F3,2019.29,0
5542,20230614산천062207A,KCMD,C,2023-06-14,2023-08-21,395.1415,6.447,6.8018,F2,784.62,0
5543,20230416오포044506A,GBMD,L,2023-04-16,2023-05-08,322.8951,5.8899,5.9082,F1,901.36,0
5544,20230616오포095929A,KCMD,Y,2023-06-16,2023-09-11,397.1543,6.1645,6.6213,F3,767.27,0
5552,20230607창하081161B,GGMD,C,2023-06-07,2023-06-22,396.5172,6.2393,6.8818,F2,2759.56,0
5555,20230609수성065299C,KCMD,C,2023-06-09,2023-11-24,396.7371,6.3711,6.6441,F3,786.59,0
5558,20230425창하032443A,KCMD,L,2023-04-25,2023-06-23,318.5103,6.1358,6.5254,F3,709.85,1
5565,20230428수성077947C,KCMD,C,2023-04-28,2023-08-07,323.1462,6.6957,5.2229,F3,711.63,0
5569,20230522창하017877A,GBMD,K,2023-05-22,2023-07-04,128.2311,5.6801,6.1153,F3,721.67,0
5571,20230426수성036842C,GBMD,L,2023-04-26,2023-08-05,320.3471,6.9244,5.8768,F3,997.52,0
5573,20230601수성077197C,GBMD,C,2023-06-01,2023-06-27,397.2552,6.3615,6.7444,F3,1068.27,0
5574,20230423창하071894B,GBMD,C,2023-04-23,2023-05-10,312.5553,5.9961,6.6436,F3,901.27,0
5577,20230605오포077659A,KCMD,C,2023-06-05,2023-06-08,398.3902,6.2272,6.7783,F3,764.04,1
5580,20230529창하068478A,KCMD,C,2023-05-29,2023-06-09,131.5496,5.8449,6.2633,F3,525.08,0
5581,20230609창하050123B,KCMD,L,2023-06-09,2023-06-25,397.9261,6.1134,6.8093,F2,750.89,0
5583,20230507오포022437A,KCMD,K,2023-05-07,2023-07-11,128.7764,5.8825,6.1774,F3,489.26,0
5585,20230402창하098962B,KCMD,Y,2023-04-02,2023-06-06,327.7556,7.1896,6.347,F3,685.39,0
5586,20230625오포095950A,KCMD,Y,2023-06-25,2023-07-08,395.8416,6.4412,6.7766,F2,759.71,0
5590,20230521수성000646C,KCMD,K,2023-05-21,2023-08-01,128.8547,6.557,5.916,F3,520.38,0
5592,20230408산천099147A,KCMD,Y,2023-04-08,2023-04-30,319.3058,5.8104,6.0465,F3,696.2,0
5594,20230603산천016001A,KCMD,K,2023-06-03,2023-06-08,397.5102,6.5153,6.6029,F3,777.79,0
5596,20230401창하008523A,KCMD,K,2023-04-01,2023-05-01,326.6265,6.8491,5.713,F3,711.48,0
5600,20230516창하061348A,KCMD,C,2023-05-16,2023-10-23,131.527,5.9043,6.3455,F2,522.95,1
5602,20230515창하054381B,KCMD,L,2023-05-15,2023-07-04,131.2169,5.8079,6.5986,F1,484.24,0
5603,20230612오포021749A,KCMD,K,2023-06-12,2023-06-17,394.0127,6.273,7.0814,F3,750.77,0
5606,20230422오포067993A,GGMD,C,2023-04-22,2023-06-24,333.1656,5.9536,6.2115,F3,2759.05,1
5609,20230501창하071417C,JJBB,C,2023-05-01,2023-08-01,131.5103,6.9001,6.4329,F2,1763.85,0
5611,20230523오포040935A,KCMD,L,2023-05-23,2023-06-18,130.4053,6.9038,6.382,F1,492.66,0
5618,20230512창하044275A,KCMD,L,2023-05-12,2023-06-18,130.5899,7.3892,5.4717,F3,519.91,0
5619,20230524산천071285A,KCMD,C,2023-05-24,2023-08-10,131.5772,6.0226,6.5787,F3,509.71,0
5622,20230505창하040438A,GBMD,L,2023-05-05,2023-06-08,129.8547,7.135,6.0712,F1,725.8,0
5626,20230405수성074385C,JJBB,C,2023-04-05,2023-05-16,322.4347,6.0191,6.4653,F2,1979.69,1
5629,20230506산천041797A,KCMD,L,2023-05-06,2023-06-19,130.8862,5.6716,6.2751,F2,508.34,1
5636,20230421오포029839A,GBMD,P,2023-04-21,2023-05-26,325.0404,5.8043,6.331,F3,901.19,0
5644,20230603오포073458A,KCMD,C,2023-06-03,2023-06-21,396.8282,6.2987,6.8551,F3,762.41,1
5649,20230622창하000036B,GBMD,K,2023-06-22,2023-08-27,387.4786,6.3634,6.8176,F3,983.57,1
5650,20230624오포039559A,GGMD,L,2023-06-24,2023-09-10,393.4541,6.1562,6.6196,F3,2817.63,0
5655,20230418창하071671B,GBMD,C,2023-04-18,2023-05-13,327.505,5.7593,6.4738,F3,915.77,0
5656,20230513오포019418A,KCMD,K,2023-05-13,2023-07-15,128.4835,6.319,5.9123,F3,495.95,0
5660,20230505산천098790A,KCMD,Y,2023-05-05,2023-09-12,131.5902,5.9035,5.7852,F3,513.37,0
5666,20230521수성049772C,KCMD,L,2023-05-21,2023-06-03,130.211,7.1081,6.3658,F3,508.96,0
5668,20230425수성011159C,KCMD,K,2023-04-25,2023-07-12,315.6735,6.9789,6.1332,F3,706.38,1
5670,20230602수성071456C,JJBB,C,2023-06-02,2023-07-25,393.992,6.3663,6.7322,F3,2054.44,0
5675,20230526산천028964A,KCMD,P,2023-05-26,2023-06-07,128.251,5.6074,5.8432,F3,506.47,0
5680,20230621창하094472A,KCMD,Y,2023-06-21,2023-08-08,402.2956,6.3564,6.5437,F3,805.66,0
5682,20230423오포057369A,GBMD,L,2023-04-23,2023-05-13,312.7281,5.6355,5.6654,F3,893.91,0
5693,20230425오포039177A,KCMD,L,2023-04-25,2023-05-09,326.3839,6.9733,6.3139,F2,687.28,0
5695,20230528산천027380A,KCMD,P,2023-05-28,2023-07-16,128.2742,6.7008,5.556,F3,506.71,0
5696,20230625수성092151B,KCMD,Y,2023-06-25,2023-07-03,399.378,6.3021,6.5438,F2,723.14,0
5698,20230526수성054672C,JJBB,L,2023-05-26,2023-06-14,131.138,7.4452,5.8771,F1,1788.37,0
5704,20230529오포066559A,GBMD,C,2023-05-29,2023-06-16,131.5902,6.2115,6.0587,F2,718.97,1
5710,20230517수성086553C,JJBB,Y,2023-05-17,2023-08-08,131.5753,5.8639,5.774,F3,1792.32,1
5713,20230619산천054801A,KCMD,L,2023-06-19,2023-08-19,393.4097,6.1997,6.6952,F1,770.86,0
5722,20230611오포052229A,KCMD,L,2023-06-11,2023-06-16,399.2794,6.5031,6.8336,F1,763.17,1
5724,20230411산천071396A,KCMD,C,2023-04-11,2023-05-24,334.4667,6.7301,6.0585,F3,720.41,0
5730,20230423오포080072A,GBMD,C,2023-04-23,2023-05-02,325.871,7.1046,6.1281,F2,897.28,0
5738,20230602산천087782A,KCMD,Y,2023-06-02,2023-08-06,394.4875,6.3721,6.589,F3,774.28,0
5741,20230615오포034008A,KCMD,L,2023-06-15,2023-06-22,390.0105,6.3557,6.6113,F3,755.55,0
5744,20230507수성085767C,KCMD,Y,2023-05-07,2023-05-30,131.5746,7.2693,6.0809,F2,526.77,0
5750,20230409산천081691A,KCMD,C,2023-04-09,2023-04-11,329.6971,7.3356,5.844,F2,705.47,0
5752,20230513오포026054A,GBMD,P,2023-05-13,2023-07-14,128.3234,7.7098,5.3496,F3,697.56,0
5753,20230625산천031589A,KCMD,L,2023-06-25,2023-11-04,392.0655,6.2105,6.9543,F2,774.0,1
5755,20230401산천028372A,GBMD,P,2023-04-01,2023-04-20,320.8178,5.623,6.1767,F3,900.13,0
5759,20230406창하011537A,GBMD,K,2023-04-06,2023-07-07,319.0606,5.7242,6.0624,F2,905.38,0
5772,20230512산천005566A,KCMD,K,2023-05-12,2023-06-12,128.1593,7.6937,6.5729,F3,507.23,0
5773,20230524산천016663A,JJBB,K,2023-05-24,2023-10-14,127.9806,5.6027,6.4514,F3,1832.12,1
5774,20230607창하023695A,KCMD,K,2023-06-07,2023-07-26,398.9214,6.3778,6.8058,F2,798.77,1
5776,20230610창하049352B,KCMD,L,2023-06-10,2023-08-30,393.2523,6.2132,6.7891,F1,742.9,0
5779,20230403산천068963A,JJBB,C,2023-04-03,2023-07-22,316.6287,6.7212,6.084,F2,2022.53,1
5782,20230415수성086490C,KCMD,Y,2023-04-15,2023-05-05,334.3991,7.6948,5.8758,F2,722.49,0
5783,20230518창하014792A,GBMD,K,2023-05-18,2023-07-18,127.6969,6.3846,5.7193,F3,714.9,0
5788,20230602수성088101C,GBMD,Y,2023-06-02,2023-06-08,397.2655,6.1842,6.8094,F2,1068.8,0
5791,20230612산천057479A,GBMD,L,2023-06-12,2023-07-30,402.7908,6.3526,6.6875,F1,973.38,1
5793,20230605오포068616A,JJBB,C,2023-06-05,2024-01-15,402.2031,6.6702,6.5376,F3,2060.47,0
5796,20230629수성097772C,JJBB,Y,2023-06-29,2023-07-14,402.6319,6.0634,6.6754,F2,2062.95,0
5798,20230604창하068175A,JJBB,C,2023-06-04,2023-06-09,405.1216,6.3768,6.713,F3,2070.76,1
5801,20230525창하091139A,KCMD,Y,2023-05-25,2023-06-16,131.5689,6.4606,6.6485,F2,537.64,0
5808,20230605산천022624A,KCMD,K,2023-06-05,2023-06-22,394.2469,6.1241,6.8483,F3,766.86,0
5812,20230503오포050091A,KCMD,L,2023-05-03,2023-06-24,130.5164,5.6327,6.1569,F1,487.72,0
5818,20230616수성093858C,KCMD,Y,2023-06-16,2023-07-02,394.1425,6.4264,6.6301,F3,781.8,0
5820,20230422오포046295A,JJBB,L,2023-04-22,2023-04-26,319.8845,6.1266,6.4743,F3,1978.11,0
5827,20230517창하080059A,JJBB,C,2023-05-17,2023-06-02,131.5612,5.6831,5.9013,F3,1795.92,0
5829,20230501수성069073C,KCMD,C,2023-05-01,2023-06-08,131.5581,6.0479,6.8029,F3,515.52,0
5832,20230421오포076659A,KCMD,C,2023-04-21,2023-06-08,326.5484,7.7377,5.9777,F3,693.99,0
5840,20230505오포079422A,GBMD,C,2023-05-05,2023-06-26,131.515,5.7123,6.0168,F3,708.32,0
5842,20230411창하082839A,KCMD,C,2023-04-11,2023-05-18,319.4403,5.4542,4.9229,F2,715.98,0
5845,20230506오포065338A,KCMD,C,2023-05-06,2023-06-11,131.5412,7.3174,6.1477,F2,496.69,0
5850,20230519산천076913A,GBMD,C,2023-05-19,2023-06-23,131.5691,5.4729,6.0212,F2,698.18,0
5851,20230413오포098792A,KCMD,Y,2023-04-13,2023-04-24,325.9218,5.8999,6.4434,F2,690.38,0
5867,20230615오포048347A,GBMD,L,2023-06-15,2023-07-21,404.4442,6.0762,7.0057,F1,989.5,0
5877,20230506산천059638A,KCMD,L,2023-05-06,2023-08-04,130.3197,5.9667,6.1463,F1,504.29,0
5889,20230413수성003466C,KCMD,K,2023-04-13,2023-04-26,318.3352,6.1085,6.622,F3,703.95,0
5895,20230520오포076119A,KCMD,C,2023-05-20,2023-06-06,131.5377,6.0903,5.4489,F2,506.24,0
5898,20230604산천095651A,GBMD,Y,2023-06-04,2023-08-14,394.8225,6.4263,6.8778,F3,971.7,0
5901,20230408수성043338C,GGMD,L,2023-04-08,2023-04-17,327.505,5.5953,6.0915,F3,2638.92,1
5906,20230521수성090849C,GGMD,Y,2023-05-21,2023-06-07,131.553,5.8595,5.7974,F2,2439.5,0
5912,20230617수성074771C,JJBB,C,2023-06-17,2024-02-05,405.4289,6.1895,6.7928,F3,2063.26,0
5926,20230612산천083524A,KCMD,C,2023-06-12,2023-07-19,397.3237,6.3238,6.7503,F3,785.04,0
5930,20230510창하031852A,KCMD,L,2023-05-10,2023-08-04,128.7804,7.2791,5.7403,F3,518.12,0
5939,20230429수성085944C,GBMD,Y,2023-04-29,2023-08-29,321.2307,5.693,6.3036,F2,998.35,0
5949,20230506오포044527A,KCMD,L,2023-05-06,2023-06-22,130.3555,5.6786,6.5415,F1,495.11,0
5951,20230410산천084538A,JJBB,C,2023-04-10,2023-06-23,325.3555,7.0242,6.025,F3,2027.35,0
5956,20230502수성019240C,KCMD,K,2023-05-02,2023-11-28,129.4708,6.2148,6.4522,F3,515.56,0
5958,20230526오포096213A,JJBB,Y,2023-05-26,2023-06-14,131.5791,5.6233,5.8168,F3,1779.39,0
5972,20230602수성073659C,JJBB,C,2023-06-02,2023-06-08,402.9279,6.3061,6.4497,F2,2053.92,0
5974,20230610수성047210C,JJBB,L,2023-06-10,2023-08-03,398.5728,6.3498,6.7692,F1,2054.48,1
5978,20230522오포001209A,GBMD,K,2023-05-22,2023-09-16,128.9944,6.8144,6.1141,F3,705.78,0
5984,20230428오포072902A,GBMD,C,2023-04-28,2023-05-25,319.7491,5.802,6.202,F3,902.18,0
5993,20230625창하012127A,GBMD,K,2023-06-25,2023-07-15,395.3896,6.4254,6.7324,F3,989.77,0
5997,20230619창하057185B,KCMD,L,2023-06-19,2023-07-09,399.2957,6.6487,6.8227,F2,749.71,1
6001,20230523산천048854A,KCMD,L,2023-05-23,2023-08-04,130.572,7.3447,6.7296,F3,512.49,0
6008,20230506오포052241A,KCMD,L,2023-05-06,2023-09-04,130.1367,6.0168,5.8503,F1,492.69,0
6009,20230418오포092117A,KCMD,Y,2023-04-18,2023-06-30,324.3323,6.5638,5.6848,F3,687.28,0
6012,20230629산천088741A,GBMD,Y,2023-06-29,2023-07-24,391.4559,6.1508,6.9529,F3,970.4,0
6022,20230408오포016490A,KCMD,K,2023-04-08,2023-05-24,322.2704,6.2417,5.5656,F3,687.72,1
6031,20230606창하014527A,JJBB,K,2023-06-06,2023-08-20,399.8812,6.1292,6.699,F3,2055.33,0
6033,20230628산천037473A,KCMD,L,2023-06-28,2023-07-17,397.4383,6.2957,6.6939,F3,783.04,0
6038,20230628오포021691A,KCMD,K,2023-06-28,2023-07-11,401.5713,6.4106,6.6836,F3,772.5,0
6040,20230526오포038494A,GBMD,L,2023-05-26,2023-07-27,128.6872,6.48,5.9006,F3,713.25,0
6041,20230525산천063879A,JJBB,C,2023-05-25,2023-07-17,131.5382,5.8199,6.0104,F2,1832.54,0
6054,20230409산천093472A,GBMD,Y,2023-04-09,2023-05-05,320.5113,5.8284,6.2801,F2,899.06,1
6073,20230406오포077376A,GBMD,C,2023-04-06,2023-09-22,323.4611,7.2626,6.7863,F3,903.86,0
6078,20230511산천038606A,KCMD,L,2023-05-11,2023-08-26,129.2102,5.9124,6.2844,F3,508.82,1
6080,20230521산천039022A,KCMD,L,2023-05-21,2023-05-25,128.0688,5.7201,6.186,F3,509.25,0
6085,20230614오포092930A,JJBB,Y,2023-06-14,2023-06-28,394.8834,6.1149,6.9336,F2,2047.26,1
6089,20230426창하025604B,GBMD,P,2023-04-26,2023-06-24,325.9411,7.6681,6.5402,F3,918.08,1
6090,20230402수성096981C,JJBB,Y,2023-04-02,2023-05-28,323.5259,6.1338,6.6813,F2,1969.82,0
6093,20230618창하040598B,KCMD,L,2023-06-18,2023-08-26,396.9343,6.5429,6.6049,F1,759.03,1
6099,20230619수성065883C,JJBB,C,2023-06-19,2023-07-06,398.2691,6.2073,6.6634,F3,2065.85,1
6102,20230627수성078053C,JJBB,C,2023-06-27,2023-07-07,406.4911,6.3749,7.0158,F3,2059.82,0
6116,20230614오포072182A,JJBB,C,2023-06-14,2023-09-16,408.7803,6.3167,6.7267,F2,2057.91,0
6130,20230611창하006852B,KCMD,K,2023-06-11,2023-09-16,391.8844,6.1586,6.5385,F3,756.49,1
6135,20230423창하038009A,KCMD,L,2023-04-23,2023-06-01,314.6587,5.8507,6.1784,F3,706.82,0
6139,20230515오포071898A,GBMD,C,2023-05-15,2023-10-13,131.4552,5.6166,6.0883,F3,721.86,1
6142,20230619수성036482C,KCMD,L,2023-06-19,2023-07-21,399.8426,6.4136,6.6505,F2,784.21,0
6150,20230407창하037958B,KCMD,L,2023-04-07,2023-04-30,328.2065,6.626,5.6052,F2,686.87,0
6152,20230620오포029757A,GBMD,P,2023-06-20,2023-09-02,396.7923,6.3479,6.5072,F3,976.09,0
6154,20230427산천049043A,KCMD,L,2023-04-27,2023-05-26,326.8085,6.9103,6.3338,F3,700.63,0
6155,20230409수성084762C,KCMD,C,2023-04-09,2023-05-06,321.403,5.8709,6.3432,F2,712.33,0
6159,20230610수성032201C,KCMD,L,2023-06-10,2023-07-29,402.5879,6.3754,6.7116,F2,789.86,0
6160,20230401창하011088B,KCMD,K,2023-04-01,2023-04-02,317.7162,5.9792,5.7258,F3,669.67,0
6168,20230628오포049664A,JJBB,L,2023-06-28,2023-07-18,403.395,6.3859,6.9277,F2,2063.75,0
6171,20230525창하097762A,KCMD,Y,2023-05-25,2023-07-13,131.5251,6.7852,5.9801,F3,530.04,0
6172,20230511창하086694B,KCMD,Y,2023-05-11,2023-06-15,131.584,7.4169,6.4161,F3,492.26,0
6183,20230516창하024740B,KCMD,K,2023-05-16,2024-01-26,127.7246,5.9127,5.9017,F3,483.47,0
6190,20230412오포040490A,KCMD,L,2023-04-12,2023-04-15,323.6837,6.4764,5.8908,F3,690.96,0
6191,20230514오포068666A,KCMD,C,2023-05-14,2023-06-30,131.5401,5.9337,5.8419,F3,495.32,1
6207,20230424창하006892A,JJBB,K,2023-04-24,2023-04-25,324.9937,6.9821,5.8248,F3,1983.6,1
